id;time;id_station;latitud;longitud;temperature;humidity;wind_speed;solar_radiation
797;2024-03-20 03:00:00;7;-25.62;-57.13;24.0;61.0;11.0;1698.0
798;2024-03-20 03:00:00;8;-25.5;-56.4;28.0;66.0;14.0;1688.0
799;2024-03-20 03:00:00;9;-25.45;-54.83;28.0;96.0;26.0;1744.0
800;2024-03-21 03:00:00;0;-27.22;-55.83;17.0;100.0;31.0;1567.0
801;2024-03-21 03:00:00;1;-27.2;-55.78;21.0;49.0;23.0;1774.0
802;2024-03-21 03:00:00;2;-26.87;-58.32;17.0;57.0;6.0;1646.0
803;2024-03-21 03:00:00;3;-26.83;-55.32;19.0;63.0;24.0;1579.0
804;2024-03-21 03:00:00;4;-26.67;-57.13;18.0;95.0;19.0;1690.0
805;2024-03-21 03:00:00;5;-26.17;-56.35;17.0;61.0;12.0;1625.0
806;2024-03-21 03:00:00;6;-25.75;-56.43;22.0;86.0;14.0;1574.0
807;2024-03-21 03:00:00;7;-25.62;-57.13;21.0;39.0;17.0;1788.0
808;2024-03-21 03:00:00;8;-25.5;-56.4;15.0;28.0;11.0;1776.0
809;2024-03-21 03:00:00;9;-25.45;-54.83;17.0;82.0;9.0;1670.0
810;2024-03-22 03:00:00;0;-27.22;-55.83;20.0;74.0;6.0;1761.0
811;2024-03-22 03:00:00;1;-27.2;-55.78;18.0;28.0;23.0;1513.0
812;2024-03-22 03:00:00;2;-26.87;-58.32;26.0;68.0;29.0;1614.0
813;2024-03-22 03:00:00;3;-26.83;-55.32;27.0;57.0;24.0;1666.0
814;2024-03-22 03:00:00;4;-26.67;-57.13;20.0;39.0;26.0;1647.0
815;2024-03-22 03:00:00;5;-26.17;-56.35;23.0;97.0;12.0;1799.0
816;2024-03-22 03:00:00;6;-25.75;-56.43;25.0;43.0;8.0;1500.0
817;2024-03-22 03:00:00;7;-25.62;-57.13;18.0;100.0;13.0;1663.0
818;2024-03-22 03:00:00;8;-25.5;-56.4;27.0;62.0;8.0;1716.0
819;2024-03-22 03:00:00;9;-25.45;-54.83;22.0;70.0;27.0;1800.0
820;2024-03-23 03:00:00;0;-27.22;-55.83;33.0;62.0;30.0;1686.0
821;2024-03-23 03:00:00;1;-27.2;-55.78;32.0;44.0;32.0;1541.0
822;2024-03-23 03:00:00;2;-26.87;-58.32;31.0;50.0;24.0;1579.0
823;2024-03-23 03:00:00;3;-26.83;-55.32;34.0;73.0;29.0;1588.0
824;2024-03-23 03:00:00;4;-26.67;-57.13;32.0;94.0;13.0;1608.0
825;2024-03-23 03:00:00;5;-26.17;-56.35;36.0;34.0;11.0;1626.0
826;2024-03-23 03:00:00;6;-25.75;-56.43;35.0;78.0;8.0;1618.0
827;2024-03-23 03:00:00;7;-25.62;-57.13;37.0;94.0;14.0;1784.0
828;2024-03-23 03:00:00;8;-25.5;-56.4;27.0;83.0;13.0;1624.0
829;2024-03-23 03:00:00;9;-25.45;-54.83;28.0;38.0;16.0;1715.0
830;2024-03-24 03:00:00;0;-27.22;-55.83;40.0;88.0;26.0;1619.0
831;2024-03-24 03:00:00;1;-27.2;-55.78;36.0;37.0;21.0;1768.0
832;2024-03-24 03:00:00;2;-26.87;-58.32;40.0;59.0;32.0;1668.0
833;2024-03-24 03:00:00;3;-26.83;-55.32;38.0;36.0;27.0;1789.0
834;2024-03-24 03:00:00;4;-26.67;-57.13;37.0;28.0;14.0;1669.0
835;2024-03-24 03:00:00;5;-26.17;-56.35;45.0;94.0;27.0;1753.0
836;2024-03-24 03:00:00;6;-25.75;-56.43;42.0;70.0;11.0;1557.0
837;2024-03-24 03:00:00;7;-25.62;-57.13;35.0;32.0;18.0;1797.0
838;2024-03-24 03:00:00;8;-25.5;-56.4;37.0;68.0;17.0;1523.0
839;2024-03-24 03:00:00;9;-25.45;-54.83;44.0;87.0;22.0;1719.0
840;2024-03-25 03:00:00;0;-27.22;-55.83;32.0;62.0;12.0;1645.0
841;2024-03-25 03:00:00;1;-27.2;-55.78;39.0;38.0;29.0;1696.0
842;2024-03-25 03:00:00;2;-26.87;-58.32;30.0;32.0;24.0;1739.0
843;2024-03-25 03:00:00;3;-26.83;-55.32;40.0;73.0;20.0;1614.0
844;2024-03-25 03:00:00;4;-26.67;-57.13;36.0;95.0;15.0;1615.0
845;2024-03-25 03:00:00;5;-26.17;-56.35;38.0;47.0;30.0;1681.0
846;2024-03-25 03:00:00;6;-25.75;-56.43;31.0;86.0;7.0;1762.0
847;2024-03-25 03:00:00;7;-25.62;-57.13;33.0;54.0;14.0;1668.0
848;2024-03-25 03:00:00;8;-25.5;-56.4;32.0;99.0;24.0;1604.0
849;2024-03-25 03:00:00;9;-25.45;-54.83;31.0;96.0;17.0;1743.0
850;2024-03-26 03:00:00;0;-27.22;-55.83;16.0;44.0;23.0;1657.0
851;2024-03-26 03:00:00;1;-27.2;-55.78;18.0;50.0;14.0;1769.0
852;2024-03-26 03:00:00;2;-26.87;-58.32;8.0;72.0;14.0;1641.0
853;2024-03-26 03:00:00;3;-26.83;-55.32;17.0;65.0;29.0;1613.0
854;2024-03-26 03:00:00;4;-26.67;-57.13;13.0;38.0;32.0;1590.0
855;2024-03-26 03:00:00;5;-26.17;-56.35;11.0;72.0;29.0;1537.0
856;2024-03-26 03:00:00;6;-25.75;-56.43;13.0;31.0;16.0;1587.0
857;2024-03-26 03:00:00;7;-25.62;-57.13;9.0;75.0;21.0;1604.0
858;2024-03-26 03:00:00;8;-25.5;-56.4;10.0;39.0;14.0;1572.0
859;2024-03-26 03:00:00;9;-25.45;-54.83;13.0;32.0;26.0;1504.0
860;2024-03-27 03:00:00;0;-27.22;-55.83;41.0;61.0;31.0;1706.0
861;2024-03-27 03:00:00;1;-27.2;-55.78;45.0;27.0;14.0;1647.0
862;2024-03-27 03:00:00;2;-26.87;-58.32;39.0;39.0;7.0;1677.0
863;2024-03-27 03:00:00;3;-26.83;-55.32;42.0;73.0;21.0;1752.0
864;2024-03-27 03:00:00;4;-26.67;-57.13;41.0;58.0;7.0;1651.0
865;2024-03-27 03:00:00;5;-26.17;-56.35;36.0;74.0;32.0;1603.0
866;2024-03-27 03:00:00;6;-25.75;-56.43;38.0;35.0;24.0;1550.0
867;2024-03-27 03:00:00;7;-25.62;-57.13;35.0;41.0;7.0;1649.0
868;2024-03-27 03:00:00;8;-25.5;-56.4;44.0;33.0;11.0;1706.0
869;2024-03-27 03:00:00;9;-25.45;-54.83;44.0;72.0;21.0;1618.0
870;2024-03-28 03:00:00;0;-27.22;-55.83;23.0;78.0;23.0;1621.0
871;2024-03-28 03:00:00;1;-27.2;-55.78;18.0;60.0;9.0;1773.0
872;2024-03-28 03:00:00;2;-26.87;-58.32;21.0;31.0;9.0;1592.0
873;2024-03-28 03:00:00;3;-26.83;-55.32;21.0;67.0;19.0;1583.0
874;2024-03-28 03:00:00;4;-26.67;-57.13;25.0;45.0;11.0;1579.0
875;2024-03-28 03:00:00;5;-26.17;-56.35;25.0;35.0;18.0;1714.0
876;2024-03-28 03:00:00;6;-25.75;-56.43;17.0;46.0;18.0;1652.0
877;2024-03-28 03:00:00;7;-25.62;-57.13;21.0;46.0;16.0;1591.0
878;2024-03-28 03:00:00;8;-25.5;-56.4;27.0;36.0;21.0;1645.0
879;2024-03-28 03:00:00;9;-25.45;-54.83;27.0;80.0;12.0;1559.0
880;2024-03-29 03:00:00;0;-27.22;-55.83;35.0;96.0;29.0;1590.0
881;2024-03-29 03:00:00;1;-27.2;-55.78;39.0;74.0;15.0;1741.0
882;2024-03-29 03:00:00;2;-26.87;-58.32;33.0;55.0;27.0;1768.0
883;2024-03-29 03:00:00;3;-26.83;-55.32;37.0;45.0;20.0;1521.0
884;2024-03-29 03:00:00;4;-26.67;-57.13;37.0;45.0;24.0;1620.0
885;2024-03-29 03:00:00;5;-26.17;-56.35;34.0;74.0;13.0;1549.0
886;2024-03-29 03:00:00;6;-25.75;-56.43;31.0;61.0;18.0;1509.0
887;2024-03-29 03:00:00;7;-25.62;-57.13;33.0;74.0;21.0;1536.0
888;2024-03-29 03:00:00;8;-25.5;-56.4;39.0;67.0;30.0;1791.0
889;2024-03-29 03:00:00;9;-25.45;-54.83;40.0;68.0;22.0;1725.0
890;2024-03-30 03:00:00;0;-27.22;-55.83;16.0;60.0;8.0;1500.0
891;2024-03-30 03:00:00;1;-27.2;-55.78;16.0;87.0;18.0;1779.0
892;2024-03-30 03:00:00;2;-26.87;-58.32;18.0;68.0;10.0;1701.0
893;2024-03-30 03:00:00;3;-26.83;-55.32;8.0;74.0;16.0;1743.0
894;2024-03-30 03:00:00;4;-26.67;-57.13;17.0;37.0;10.0;1690.0
895;2024-03-30 03:00:00;5;-26.17;-56.35;16.0;50.0;24.0;1637.0
896;2024-03-30 03:00:00;6;-25.75;-56.43;13.0;87.0;27.0;1529.0
897;2024-03-30 03:00:00;7;-25.62;-57.13;10.0;81.0;22.0;1761.0
898;2024-03-30 03:00:00;8;-25.5;-56.4;12.0;37.0;17.0;1591.0
899;2024-03-30 03:00:00;9;-25.45;-54.83;14.0;85.0;19.0;1700.0
900;2024-03-31 03:00:00;0;-27.22;-55.83;36.0;93.0;12.0;1764.0
901;2024-03-31 03:00:00;1;-27.2;-55.78;30.0;36.0;14.0;1592.0
902;2024-03-31 03:00:00;2;-26.87;-58.32;37.0;59.0;11.0;1574.0
903;2024-03-31 03:00:00;3;-26.83;-55.32;35.0;33.0;17.0;1770.0
904;2024-03-31 03:00:00;4;-26.67;-57.13;32.0;60.0;27.0;1607.0
905;2024-03-31 03:00:00;5;-26.17;-56.35;33.0;63.0;25.0;1679.0
906;2024-03-31 03:00:00;6;-25.75;-56.43;35.0;95.0;32.0;1574.0
907;2024-03-31 03:00:00;7;-25.62;-57.13;36.0;28.0;18.0;1572.0
908;2024-03-31 03:00:00;8;-25.5;-56.4;39.0;44.0;24.0;1674.0
909;2024-03-31 03:00:00;9;-25.45;-54.83;35.0;81.0;16.0;1584.0
910;2024-04-01 03:00:00;0;-27.22;-55.83;27.0;57.0;28.0;1557.0
911;2024-04-01 03:00:00;1;-27.2;-55.78;29.0;90.0;15.0;1686.0
912;2024-04-01 03:00:00;2;-26.87;-58.32;30.0;84.0;16.0;1705.0
913;2024-04-01 03:00:00;3;-26.83;-55.32;30.0;85.0;24.0;1630.0
914;2024-04-01 03:00:00;4;-26.67;-57.13;26.0;90.0;22.0;1635.0
915;2024-04-01 03:00:00;5;-26.17;-56.35;23.0;83.0;30.0;1749.0
916;2024-04-01 03:00:00;6;-25.75;-56.43;30.0;28.0;9.0;1762.0
917;2024-04-01 03:00:00;7;-25.62;-57.13;27.0;67.0;13.0;1516.0
918;2024-04-01 03:00:00;8;-25.5;-56.4;27.0;56.0;27.0;1502.0
919;2024-04-01 03:00:00;9;-25.45;-54.83;22.0;60.0;26.0;1789.0
920;2024-04-02 03:00:00;0;-27.22;-55.83;39.0;66.0;11.0;1540.0
921;2024-04-02 03:00:00;1;-27.2;-55.78;36.0;72.0;20.0;1524.0
922;2024-04-02 03:00:00;2;-26.87;-58.32;43.0;50.0;32.0;1567.0
923;2024-04-02 03:00:00;3;-26.83;-55.32;45.0;42.0;22.0;1530.0
924;2024-04-02 03:00:00;4;-26.67;-57.13;41.0;38.0;10.0;1621.0
925;2024-04-02 03:00:00;5;-26.17;-56.35;37.0;51.0;26.0;1587.0
926;2024-04-02 03:00:00;6;-25.75;-56.43;37.0;49.0;13.0;1788.0
927;2024-04-02 03:00:00;7;-25.62;-57.13;44.0;37.0;6.0;1511.0
928;2024-04-02 03:00:00;8;-25.5;-56.4;39.0;97.0;8.0;1748.0
929;2024-04-02 03:00:00;9;-25.45;-54.83;40.0;49.0;10.0;1540.0
930;2024-04-03 03:00:00;0;-27.22;-55.83;20.0;27.0;31.0;1650.0
931;2024-04-03 03:00:00;1;-27.2;-55.78;12.0;63.0;21.0;1555.0
932;2024-04-03 03:00:00;2;-26.87;-58.32;20.0;33.0;32.0;1740.0
933;2024-04-03 03:00:00;3;-26.83;-55.32;14.0;52.0;8.0;1609.0
934;2024-04-03 03:00:00;4;-26.67;-57.13;12.0;31.0;16.0;1630.0
935;2024-04-03 03:00:00;5;-26.17;-56.35;16.0;40.0;23.0;1556.0
936;2024-04-03 03:00:00;6;-25.75;-56.43;13.0;91.0;16.0;1789.0
937;2024-04-03 03:00:00;7;-25.62;-57.13;13.0;70.0;9.0;1756.0
938;2024-04-03 03:00:00;8;-25.5;-56.4;17.0;96.0;20.0;1586.0
939;2024-04-03 03:00:00;9;-25.45;-54.83;18.0;70.0;15.0;1504.0
940;2024-04-04 03:00:00;0;-27.22;-55.83;31.0;37.0;25.0;1548.0
941;2024-04-04 03:00:00;1;-27.2;-55.78;38.0;78.0;24.0;1544.0
942;2024-04-04 03:00:00;2;-26.87;-58.32;32.0;63.0;9.0;1694.0
943;2024-04-04 03:00:00;3;-26.83;-55.32;36.0;84.0;27.0;1599.0
944;2024-04-04 03:00:00;4;-26.67;-57.13;39.0;65.0;18.0;1661.0
945;2024-04-04 03:00:00;5;-26.17;-56.35;38.0;33.0;30.0;1589.0
946;2024-04-04 03:00:00;6;-25.75;-56.43;33.0;57.0;31.0;1796.0
947;2024-04-04 03:00:00;7;-25.62;-57.13;38.0;87.0;32.0;1531.0
948;2024-04-04 03:00:00;8;-25.5;-56.4;30.0;85.0;10.0;1773.0
949;2024-04-04 03:00:00;9;-25.45;-54.83;30.0;46.0;29.0;1631.0
950;2024-04-05 03:00:00;0;-27.22;-55.83;24.0;42.0;13.0;1733.0
951;2024-04-05 03:00:00;1;-27.2;-55.78;20.0;71.0;14.0;1577.0
952;2024-04-05 03:00:00;2;-26.87;-58.32;20.0;52.0;22.0;1777.0
953;2024-04-05 03:00:00;3;-26.83;-55.32;25.0;46.0;12.0;1554.0
954;2024-04-05 03:00:00;4;-26.67;-57.13;26.0;69.0;18.0;1782.0
955;2024-04-05 03:00:00;5;-26.17;-56.35;25.0;85.0;31.0;1621.0
956;2024-04-05 03:00:00;6;-25.75;-56.43;22.0;99.0;10.0;1665.0
957;2024-04-05 03:00:00;7;-25.62;-57.13;29.0;96.0;29.0;1752.0
958;2024-04-05 03:00:00;8;-25.5;-56.4;25.0;52.0;7.0;1731.0
959;2024-04-05 03:00:00;9;-25.45;-54.83;28.0;68.0;29.0;1518.0
960;2024-04-06 03:00:00;0;-27.22;-55.83;35.0;51.0;31.0;1735.0
961;2024-04-06 03:00:00;1;-27.2;-55.78;36.0;82.0;23.0;1619.0
962;2024-04-06 03:00:00;2;-26.87;-58.32;41.0;70.0;10.0;1736.0
963;2024-04-06 03:00:00;3;-26.83;-55.32;39.0;93.0;19.0;1556.0
964;2024-04-06 03:00:00;4;-26.67;-57.13;37.0;34.0;25.0;1658.0
965;2024-04-06 03:00:00;5;-26.17;-56.35;44.0;45.0;21.0;1585.0
966;2024-04-06 03:00:00;6;-25.75;-56.43;45.0;62.0;16.0;1766.0
967;2024-04-06 03:00:00;7;-25.62;-57.13;36.0;84.0;28.0;1518.0
968;2024-04-06 03:00:00;8;-25.5;-56.4;43.0;49.0;18.0;1654.0
969;2024-04-06 03:00:00;9;-25.45;-54.83;38.0;91.0;29.0;1746.0
970;2024-04-07 03:00:00;0;-27.22;-55.83;16.0;82.0;23.0;1523.0
971;2024-04-07 03:00:00;1;-27.2;-55.78;10.0;48.0;11.0;1575.0
972;2024-04-07 03:00:00;2;-26.87;-58.32;16.0;77.0;26.0;1623.0
973;2024-04-07 03:00:00;3;-26.83;-55.32;14.0;80.0;11.0;1586.0
974;2024-04-07 03:00:00;4;-26.67;-57.13;17.0;50.0;26.0;1505.0
975;2024-04-07 03:00:00;5;-26.17;-56.35;10.0;69.0;31.0;1795.0
976;2024-04-07 03:00:00;6;-25.75;-56.43;18.0;39.0;18.0;1800.0
977;2024-04-07 03:00:00;7;-25.62;-57.13;8.0;41.0;29.0;1570.0
978;2024-04-07 03:00:00;8;-25.5;-56.4;16.0;98.0;25.0;1745.0
979;2024-04-07 03:00:00;9;-25.45;-54.83;16.0;31.0;24.0;1629.0
980;2024-04-08 03:00:00;0;-27.22;-55.83;45.0;44.0;17.0;1624.0
981;2024-04-08 03:00:00;1;-27.2;-55.78;43.0;29.0;29.0;1756.0
982;2024-04-08 03:00:00;2;-26.87;-58.32;45.0;91.0;25.0;1797.0
983;2024-04-08 03:00:00;3;-26.83;-55.32;38.0;94.0;30.0;1577.0
984;2024-04-08 03:00:00;4;-26.67;-57.13;37.0;73.0;7.0;1501.0
985;2024-04-08 03:00:00;5;-26.17;-56.35;41.0;53.0;12.0;1660.0
986;2024-04-08 03:00:00;6;-25.75;-56.43;38.0;58.0;30.0;1775.0
987;2024-04-08 03:00:00;7;-25.62;-57.13;35.0;78.0;13.0;1575.0
988;2024-04-08 03:00:00;8;-25.5;-56.4;43.0;97.0;25.0;1772.0
989;2024-04-08 03:00:00;9;-25.45;-54.83;41.0;43.0;11.0;1592.0
990;2024-04-09 03:00:00;0;-27.22;-55.83;35.0;85.0;19.0;1502.0
991;2024-04-09 03:00:00;1;-27.2;-55.78;34.0;69.0;24.0;1596.0
992;2024-04-09 03:00:00;2;-26.87;-58.32;33.0;76.0;19.0;1778.0
993;2024-04-09 03:00:00;3;-26.83;-55.32;34.0;69.0;14.0;1501.0
994;2024-04-09 03:00:00;4;-26.67;-57.13;32.0;35.0;28.0;1630.0
995;2024-04-09 03:00:00;5;-26.17;-56.35;31.0;95.0;26.0;1561.0
996;2024-04-09 03:00:00;6;-25.75;-56.43;32.0;65.0;9.0;1613.0
997;2024-04-09 03:00:00;7;-25.62;-57.13;30.0;41.0;7.0;1715.0
998;2024-04-09 03:00:00;8;-25.5;-56.4;33.0;76.0;28.0;1730.0
999;2024-04-09 03:00:00;9;-25.45;-54.83;37.0;85.0;18.0;1668.0
1000;2024-04-10 03:00:00;0;-27.22;-55.83;13.0;73.0;21.0;1561.0
1001;2024-04-10 03:00:00;1;-27.2;-55.78;8.0;96.0;13.0;1753.0
1002;2024-04-10 03:00:00;2;-26.87;-58.32;11.0;78.0;26.0;1572.0
1003;2024-04-10 03:00:00;3;-26.83;-55.32;18.0;43.0;20.0;1639.0
1004;2024-04-10 03:00:00;4;-26.67;-57.13;10.0;28.0;17.0;1516.0
1005;2024-04-10 03:00:00;5;-26.17;-56.35;16.0;94.0;16.0;1781.0
1006;2024-04-10 03:00:00;6;-25.75;-56.43;10.0;94.0;17.0;1758.0
1007;2024-04-10 03:00:00;7;-25.62;-57.13;15.0;84.0;9.0;1579.0
1008;2024-04-10 03:00:00;8;-25.5;-56.4;11.0;84.0;13.0;1509.0
1009;2024-04-10 03:00:00;9;-25.45;-54.83;9.0;52.0;25.0;1575.0
1010;2024-04-11 03:00:00;0;-27.22;-55.83;18.0;48.0;15.0;1704.0
1011;2024-04-11 03:00:00;1;-27.2;-55.78;13.0;38.0;32.0;1659.0
1012;2024-04-11 03:00:00;2;-26.87;-58.32;17.0;45.0;19.0;1800.0
1013;2024-04-11 03:00:00;3;-26.83;-55.32;14.0;40.0;6.0;1709.0
1014;2024-04-11 03:00:00;4;-26.67;-57.13;21.0;64.0;32.0;1665.0
1015;2024-04-11 03:00:00;5;-26.17;-56.35;14.0;74.0;21.0;1616.0
1016;2024-04-11 03:00:00;6;-25.75;-56.43;12.0;84.0;24.0;1764.0
1017;2024-04-11 03:00:00;7;-25.62;-57.13;18.0;27.0;23.0;1745.0
1018;2024-04-11 03:00:00;8;-25.5;-56.4;12.0;51.0;27.0;1671.0
1019;2024-04-11 03:00:00;9;-25.45;-54.83;22.0;42.0;23.0;1785.0
1020;2024-04-12 03:00:00;0;-27.22;-55.83;29.0;50.0;24.0;1712.0
1021;2024-04-12 03:00:00;1;-27.2;-55.78;27.0;79.0;11.0;1500.0
1022;2024-04-12 03:00:00;2;-26.87;-58.32;29.0;60.0;23.0;1582.0
1023;2024-04-12 03:00:00;3;-26.83;-55.32;29.0;88.0;21.0;1576.0
1024;2024-04-12 03:00:00;4;-26.67;-57.13;34.0;77.0;8.0;1607.0
1025;2024-04-12 03:00:00;5;-26.17;-56.35;30.0;73.0;10.0;1509.0
1026;2024-04-12 03:00:00;6;-25.75;-56.43;29.0;71.0;6.0;1691.0
1027;2024-04-12 03:00:00;7;-25.62;-57.13;36.0;44.0;23.0;1599.0
1028;2024-04-12 03:00:00;8;-25.5;-56.4;27.0;74.0;6.0;1683.0
1029;2024-04-12 03:00:00;9;-25.45;-54.83;34.0;64.0;10.0;1753.0
1030;2024-04-13 03:00:00;0;-27.22;-55.83;22.0;97.0;21.0;1780.0
1031;2024-04-13 03:00:00;1;-27.2;-55.78;21.0;68.0;32.0;1591.0
1032;2024-04-13 03:00:00;2;-26.87;-58.32;21.0;32.0;16.0;1699.0
1033;2024-04-13 03:00:00;3;-26.83;-55.32;18.0;66.0;6.0;1782.0
1034;2024-04-13 03:00:00;4;-26.67;-57.13;17.0;49.0;30.0;1785.0
1035;2024-04-13 03:00:00;5;-26.17;-56.35;18.0;29.0;22.0;1628.0
1036;2024-04-13 03:00:00;6;-25.75;-56.43;18.0;86.0;7.0;1516.0
1037;2024-04-13 03:00:00;7;-25.62;-57.13;12.0;63.0;29.0;1563.0
1038;2024-04-13 03:00:00;8;-25.5;-56.4;22.0;82.0;24.0;1722.0
1039;2024-04-13 03:00:00;9;-25.45;-54.83;12.0;27.0;7.0;1609.0
1040;2024-04-14 03:00:00;0;-27.22;-55.83;23.0;88.0;7.0;1649.0
1041;2024-04-14 03:00:00;1;-27.2;-55.78;25.0;49.0;13.0;1593.0
1042;2024-04-14 03:00:00;2;-26.87;-58.32;24.0;100.0;17.0;1632.0
1043;2024-04-14 03:00:00;3;-26.83;-55.32;17.0;48.0;8.0;1662.0
1044;2024-04-14 03:00:00;4;-26.67;-57.13;23.0;30.0;8.0;1696.0
1045;2024-04-14 03:00:00;5;-26.17;-56.35;25.0;48.0;25.0;1572.0
1046;2024-04-14 03:00:00;6;-25.75;-56.43;23.0;75.0;9.0;1731.0
1047;2024-04-14 03:00:00;7;-25.62;-57.13;24.0;40.0;32.0;1785.0
1048;2024-04-14 03:00:00;8;-25.5;-56.4;19.0;54.0;29.0;1503.0
1049;2024-04-14 03:00:00;9;-25.45;-54.83;23.0;68.0;28.0;1725.0
1050;2024-04-15 03:00:00;0;-27.22;-55.83;43.0;61.0;10.0;1792.0
1051;2024-04-15 03:00:00;1;-27.2;-55.78;38.0;98.0;19.0;1641.0
1052;2024-04-15 03:00:00;2;-26.87;-58.32;37.0;52.0;22.0;1624.0
1053;2024-04-15 03:00:00;3;-26.83;-55.32;38.0;57.0;11.0;1669.0
1054;2024-04-15 03:00:00;4;-26.67;-57.13;42.0;83.0;30.0;1617.0
1055;2024-04-15 03:00:00;5;-26.17;-56.35;45.0;33.0;12.0;1548.0
1056;2024-04-15 03:00:00;6;-25.75;-56.43;41.0;89.0;27.0;1571.0
1057;2024-04-15 03:00:00;7;-25.62;-57.13;42.0;28.0;12.0;1732.0
1058;2024-04-15 03:00:00;8;-25.5;-56.4;44.0;78.0;7.0;1791.0
1059;2024-04-15 03:00:00;9;-25.45;-54.83;44.0;70.0;12.0;1570.0
1060;2024-04-16 03:00:00;0;-27.22;-55.83;8.0;97.0;29.0;1527.0
1061;2024-04-16 03:00:00;1;-27.2;-55.78;15.0;45.0;27.0;1659.0
1062;2024-04-16 03:00:00;2;-26.87;-58.32;9.0;94.0;26.0;1552.0
1063;2024-04-16 03:00:00;3;-26.83;-55.32;10.0;60.0;24.0;1597.0
1064;2024-04-16 03:00:00;4;-26.67;-57.13;8.0;49.0;6.0;1647.0
1065;2024-04-16 03:00:00;5;-26.17;-56.35;16.0;45.0;12.0;1735.0
1066;2024-04-16 03:00:00;6;-25.75;-56.43;18.0;83.0;12.0;1535.0
1067;2024-04-16 03:00:00;7;-25.62;-57.13;9.0;56.0;23.0;1624.0
1068;2024-04-16 03:00:00;8;-25.5;-56.4;11.0;74.0;29.0;1561.0
1069;2024-04-16 03:00:00;9;-25.45;-54.83;9.0;49.0;21.0;1509.0
1070;2024-04-17 03:00:00;0;-27.22;-55.83;12.0;52.0;20.0;1572.0
1071;2024-04-17 03:00:00;1;-27.2;-55.78;13.0;80.0;11.0;1574.0
1072;2024-04-17 03:00:00;2;-26.87;-58.32;12.0;34.0;6.0;1784.0
1073;2024-04-17 03:00:00;3;-26.83;-55.32;10.0;44.0;13.0;1719.0
1074;2024-04-17 03:00:00;4;-26.67;-57.13;11.0;97.0;25.0;1723.0
1075;2024-04-17 03:00:00;5;-26.17;-56.35;12.0;49.0;12.0;1705.0
1076;2024-04-17 03:00:00;6;-25.75;-56.43;8.0;43.0;12.0;1612.0
1077;2024-04-17 03:00:00;7;-25.62;-57.13;10.0;52.0;17.0;1627.0
1078;2024-04-17 03:00:00;8;-25.5;-56.4;9.0;50.0;6.0;1507.0
1079;2024-04-17 03:00:00;9;-25.45;-54.83;10.0;89.0;6.0;1620.0
1080;2024-04-18 03:00:00;0;-27.22;-55.83;39.0;54.0;21.0;1642.0
1081;2024-04-18 03:00:00;1;-27.2;-55.78;40.0;90.0;25.0;1769.0
1082;2024-04-18 03:00:00;2;-26.87;-58.32;35.0;70.0;27.0;1712.0
1083;2024-04-18 03:00:00;3;-26.83;-55.32;33.0;59.0;16.0;1799.0
1084;2024-04-18 03:00:00;4;-26.67;-57.13;40.0;36.0;26.0;1565.0
1085;2024-04-18 03:00:00;5;-26.17;-56.35;40.0;62.0;24.0;1598.0
1086;2024-04-18 03:00:00;6;-25.75;-56.43;40.0;98.0;28.0;1581.0
1087;2024-04-18 03:00:00;7;-25.62;-57.13;35.0;94.0;27.0;1608.0
1088;2024-04-18 03:00:00;8;-25.5;-56.4;36.0;94.0;15.0;1596.0
1089;2024-04-18 03:00:00;9;-25.45;-54.83;37.0;68.0;29.0;1787.0
1090;2024-04-19 03:00:00;0;-27.22;-55.83;33.0;100.0;14.0;1538.0
1091;2024-04-19 03:00:00;1;-27.2;-55.78;31.0;59.0;23.0;1664.0
1092;2024-04-19 03:00:00;2;-26.87;-58.32;33.0;92.0;10.0;1605.0
1093;2024-04-19 03:00:00;3;-26.83;-55.32;36.0;67.0;10.0;1764.0
1094;2024-04-19 03:00:00;4;-26.67;-57.13;39.0;46.0;32.0;1556.0
1095;2024-04-19 03:00:00;5;-26.17;-56.35;39.0;94.0;22.0;1784.0
1096;2024-04-19 03:00:00;6;-25.75;-56.43;40.0;58.0;12.0;1697.0
1097;2024-04-19 03:00:00;7;-25.62;-57.13;39.0;71.0;16.0;1583.0
1098;2024-04-19 03:00:00;8;-25.5;-56.4;36.0;36.0;24.0;1644.0
1099;2024-04-19 03:00:00;9;-25.45;-54.83;38.0;90.0;21.0;1632.0
1100;2024-04-20 03:00:00;0;-27.22;-55.83;14.0;99.0;8.0;1503.0
1101;2024-04-20 03:00:00;1;-27.2;-55.78;8.0;79.0;14.0;1539.0
1102;2024-04-20 03:00:00;2;-26.87;-58.32;12.0;37.0;10.0;1549.0
1103;2024-04-20 03:00:00;3;-26.83;-55.32;15.0;27.0;22.0;1589.0
1104;2024-04-20 03:00:00;4;-26.67;-57.13;11.0;78.0;27.0;1547.0
1105;2024-04-20 03:00:00;5;-26.17;-56.35;10.0;97.0;10.0;1614.0
1106;2024-04-20 03:00:00;6;-25.75;-56.43;15.0;57.0;13.0;1655.0
1107;2024-04-20 03:00:00;7;-25.62;-57.13;10.0;93.0;11.0;1676.0
1108;2024-04-20 03:00:00;8;-25.5;-56.4;8.0;38.0;13.0;1574.0
1109;2024-04-20 03:00:00;9;-25.45;-54.83;15.0;41.0;17.0;1578.0
1110;2024-04-21 03:00:00;0;-27.22;-55.83;24.0;63.0;16.0;1665.0
