id;time;id_station;latitud;longitud;temperature;humidity;wind_speed;solar_radiation
936;1712113200;5;-26.17;-56.35;39.0;50.0;22.0;77.0
937;1712113200;6;-25.75;-56.43;30.0;69.0;28.0;74.0
938;1712113200;7;-25.62;-57.13;37.0;61.0;20.0;86.0
939;1712113200;8;-25.5;-56.4;30.0;42.0;15.0;51.0
940;1712113200;9;-25.45;-54.83;36.0;99.0;20.0;72.0
941;1712199600;0;-27.22;-55.83;38.0;75.0;31.0;64.0
942;1712199600;1;-27.2;-55.78;33.0;57.0;9.0;92.0
943;1712199600;2;-26.87;-58.32;33.0;40.0;17.0;50.0
944;1712199600;3;-26.83;-55.32;30.0;75.0;13.0;59.0
945;1712199600;4;-26.67;-57.13;33.0;65.0;28.0;79.0
946;1712199600;5;-26.17;-56.35;33.0;41.0;25.0;52.0
947;1712199600;6;-25.75;-56.43;35.0;77.0;26.0;46.0
948;1712199600;7;-25.62;-57.13;30.0;48.0;17.0;100.0
949;1712199600;8;-25.5;-56.4;30.0;78.0;11.0;83.0
950;1712199600;9;-25.45;-54.83;30.0;40.0;12.0;41.0
951;1712286000;0;-27.22;-55.83;32.0;82.0;10.0;96.0
952;1712286000;1;-27.2;-55.78;40.0;95.0;9.0;44.0
953;1712286000;2;-26.87;-58.32;37.0;54.0;21.0;62.0
954;1712286000;3;-26.83;-55.32;40.0;48.0;24.0;93.0
955;1712286000;4;-26.67;-57.13;36.0;27.0;19.0;71.0
956;1712286000;5;-26.17;-56.35;38.0;35.0;11.0;90.0
957;1712286000;6;-25.75;-56.43;33.0;64.0;10.0;77.0
958;1712286000;7;-25.62;-57.13;38.0;96.0;30.0;71.0
959;1712286000;8;-25.5;-56.4;31.0;45.0;14.0;57.0
960;1712286000;9;-25.45;-54.83;38.0;77.0;6.0;52.0
961;1712372400;0;-27.22;-55.83;39.0;55.0;30.0;85.0
962;1712372400;1;-27.2;-55.78;38.0;75.0;27.0;52.0
963;1712372400;2;-26.87;-58.32;41.0;40.0;21.0;98.0
964;1712372400;3;-26.83;-55.32;36.0;87.0;25.0;97.0
965;1712372400;4;-26.67;-57.13;37.0;82.0;31.0;94.0
966;1712372400;5;-26.17;-56.35;36.0;31.0;6.0;80.0
967;1712372400;6;-25.75;-56.43;37.0;79.0;15.0;56.0
968;1712372400;7;-25.62;-57.13;35.0;30.0;20.0;70.0
969;1712372400;8;-25.5;-56.4;35.0;36.0;30.0;40.0
970;1712372400;9;-25.45;-54.83;42.0;55.0;18.0;51.0
971;1712458800;0;-27.22;-55.83;35.0;28.0;16.0;95.0
972;1712458800;1;-27.2;-55.78;39.0;32.0;13.0;32.0
973;1712458800;2;-26.87;-58.32;39.0;59.0;6.0;77.0
974;1712458800;3;-26.83;-55.32;36.0;44.0;23.0;90.0
975;1712458800;4;-26.67;-57.13;40.0;58.0;25.0;46.0
976;1712458800;5;-26.17;-56.35;45.0;46.0;14.0;55.0
977;1712458800;6;-25.75;-56.43;43.0;63.0;32.0;76.0
978;1712458800;7;-25.62;-57.13;44.0;97.0;28.0;100.0
979;1712458800;8;-25.5;-56.4;40.0;40.0;30.0;85.0
980;1712458800;9;-25.45;-54.83;38.0;97.0;30.0;71.0
981;1712545200;0;-27.22;-55.83;40.0;43.0;11.0;95.0
982;1712545200;1;-27.2;-55.78;40.0;92.0;6.0;43.0
983;1712545200;2;-26.87;-58.32;39.0;32.0;28.0;79.0
984;1712545200;3;-26.83;-55.32;40.0;65.0;16.0;79.0
985;1712545200;4;-26.67;-57.13;36.0;77.0;22.0;59.0
986;1712545200;5;-26.17;-56.35;35.0;76.0;6.0;33.0
987;1712545200;6;-25.75;-56.43;35.0;29.0;15.0;91.0
988;1712545200;7;-25.62;-57.13;43.0;56.0;11.0;87.0
989;1712545200;8;-25.5;-56.4;35.0;71.0;17.0;87.0
990;1712545200;9;-25.45;-54.83;37.0;93.0;31.0;44.0
991;1712631600;0;-27.22;-55.83;15.0;46.0;12.0;34.0
992;1712631600;1;-27.2;-55.78;19.0;31.0;11.0;59.0
993;1712631600;2;-26.87;-58.32;12.0;98.0;31.0;91.0
994;1712631600;3;-26.83;-55.32;18.0;62.0;19.0;82.0
995;1712631600;4;-26.67;-57.13;21.0;49.0;10.0;50.0
996;1712631600;5;-26.17;-56.35;17.0;50.0;15.0;53.0
997;1712631600;6;-25.75;-56.43;22.0;35.0;15.0;79.0
998;1712631600;7;-25.62;-57.13;16.0;48.0;27.0;32.0
999;1712631600;8;-25.5;-56.4;18.0;61.0;12.0;78.0
1000;1712631600;9;-25.45;-54.83;19.0;88.0;19.0;83.0
1001;1712718000;0;-27.22;-55.83;16.0;45.0;8.0;32.0
1002;1712718000;1;-27.2;-55.78;10.0;65.0;22.0;70.0
1003;1712718000;2;-26.87;-58.32;16.0;61.0;32.0;97.0
1004;1712718000;3;-26.83;-55.32;15.0;41.0;31.0;97.0
1005;1712718000;4;-26.67;-57.13;10.0;64.0;23.0;60.0
1006;1712718000;5;-26.17;-56.35;14.0;42.0;25.0;34.0
1007;1712718000;6;-25.75;-56.43;13.0;63.0;11.0;45.0
1008;1712718000;7;-25.62;-57.13;9.0;40.0;11.0;33.0
1009;1712718000;8;-25.5;-56.4;17.0;27.0;22.0;78.0
1010;1712718000;9;-25.45;-54.83;14.0;39.0;27.0;56.0
1011;1712804400;0;-27.22;-55.83;18.0;66.0;8.0;90.0
1012;1712804400;1;-27.2;-55.78;17.0;54.0;13.0;93.0
1013;1712804400;2;-26.87;-58.32;14.0;60.0;22.0;70.0
1014;1712804400;3;-26.83;-55.32;18.0;64.0;10.0;54.0
1015;1712804400;4;-26.67;-57.13;18.0;68.0;14.0;78.0
1016;1712804400;5;-26.17;-56.35;19.0;76.0;15.0;34.0
1017;1712804400;6;-25.75;-56.43;16.0;63.0;8.0;97.0
1018;1712804400;7;-25.62;-57.13;17.0;42.0;29.0;65.0
1019;1712804400;8;-25.5;-56.4;21.0;69.0;14.0;64.0
1020;1712804400;9;-25.45;-54.83;12.0;80.0;14.0;76.0
1021;1712890800;0;-27.22;-55.83;26.0;53.0;12.0;72.0
1022;1712890800;1;-27.2;-55.78;26.0;44.0;7.0;98.0
1023;1712890800;2;-26.87;-58.32;19.0;32.0;11.0;81.0
1024;1712890800;3;-26.83;-55.32;18.0;52.0;31.0;61.0
1025;1712890800;4;-26.67;-57.13;26.0;48.0;30.0;39.0
1026;1712890800;5;-26.17;-56.35;26.0;48.0;29.0;60.0
1027;1712890800;6;-25.75;-56.43;19.0;65.0;15.0;78.0
1028;1712890800;7;-25.62;-57.13;23.0;40.0;18.0;70.0
1029;1712890800;8;-25.5;-56.4;18.0;40.0;32.0;98.0
1030;1712890800;9;-25.45;-54.83;24.0;72.0;17.0;72.0
1031;1712977200;0;-27.22;-55.83;42.0;75.0;30.0;76.0
1032;1712977200;1;-27.2;-55.78;43.0;38.0;14.0;32.0
1033;1712977200;2;-26.87;-58.32;39.0;32.0;9.0;97.0
1034;1712977200;3;-26.83;-55.32;45.0;65.0;11.0;54.0
1035;1712977200;4;-26.67;-57.13;40.0;39.0;26.0;46.0
1036;1712977200;5;-26.17;-56.35;42.0;74.0;8.0;43.0
1037;1712977200;6;-25.75;-56.43;40.0;41.0;12.0;95.0
1038;1712977200;7;-25.62;-57.13;36.0;84.0;19.0;34.0
1039;1712977200;8;-25.5;-56.4;35.0;78.0;24.0;98.0
1040;1712977200;9;-25.45;-54.83;39.0;67.0;10.0;62.0
1041;1713063600;0;-27.22;-55.83;17.0;96.0;17.0;72.0
1042;1713063600;1;-27.2;-55.78;8.0;71.0;15.0;71.0
1043;1713063600;2;-26.87;-58.32;12.0;56.0;14.0;40.0
1044;1713063600;3;-26.83;-55.32;11.0;55.0;19.0;54.0
1045;1713063600;4;-26.67;-57.13;17.0;59.0;28.0;73.0
1046;1713063600;5;-26.17;-56.35;9.0;35.0;22.0;64.0
1047;1713063600;6;-25.75;-56.43;15.0;59.0;23.0;99.0
1048;1713063600;7;-25.62;-57.13;13.0;97.0;6.0;88.0
1049;1713063600;8;-25.5;-56.4;9.0;89.0;29.0;93.0
1050;1713063600;9;-25.45;-54.83;10.0;96.0;28.0;59.0
1051;1713150000;0;-27.22;-55.83;26.0;27.0;26.0;47.0
1052;1713150000;1;-27.2;-55.78;19.0;71.0;9.0;83.0
1053;1713150000;2;-26.87;-58.32;25.0;97.0;25.0;91.0
1054;1713150000;3;-26.83;-55.32;25.0;61.0;15.0;53.0
1055;1713150000;4;-26.67;-57.13;20.0;40.0;22.0;72.0
1056;1713150000;5;-26.17;-56.35;26.0;61.0;22.0;37.0
1057;1713150000;6;-25.75;-56.43;17.0;55.0;14.0;37.0
1058;1713150000;7;-25.62;-57.13;21.0;81.0;30.0;92.0
1059;1713150000;8;-25.5;-56.4;17.0;70.0;26.0;69.0
1060;1713150000;9;-25.45;-54.83;23.0;88.0;25.0;38.0
1061;1713236400;0;-27.22;-55.83;15.0;46.0;6.0;61.0
1062;1713236400;1;-27.2;-55.78;13.0;48.0;24.0;32.0
1063;1713236400;2;-26.87;-58.32;16.0;39.0;6.0;67.0
1064;1713236400;3;-26.83;-55.32;19.0;29.0;16.0;95.0
1065;1713236400;4;-26.67;-57.13;22.0;58.0;7.0;84.0
1066;1713236400;5;-26.17;-56.35;22.0;33.0;18.0;64.0
1067;1713236400;6;-25.75;-56.43;19.0;28.0;14.0;74.0
1068;1713236400;7;-25.62;-57.13;16.0;32.0;17.0;32.0
1069;1713236400;8;-25.5;-56.4;18.0;47.0;13.0;87.0
1070;1713236400;9;-25.45;-54.83;16.0;59.0;30.0;74.0
1071;1713322800;0;-27.22;-55.83;41.0;64.0;13.0;61.0
1072;1713322800;1;-27.2;-55.78;37.0;83.0;28.0;73.0
1073;1713322800;2;-26.87;-58.32;38.0;80.0;10.0;34.0
1074;1713322800;3;-26.83;-55.32;45.0;87.0;27.0;42.0
1075;1713322800;4;-26.67;-57.13;39.0;46.0;20.0;77.0
1076;1713322800;5;-26.17;-56.35;40.0;64.0;17.0;49.0
1077;1713322800;6;-25.75;-56.43;35.0;47.0;28.0;85.0
1078;1713322800;7;-25.62;-57.13;44.0;33.0;28.0;92.0
1079;1713322800;8;-25.5;-56.4;44.0;30.0;12.0;77.0
1080;1713322800;9;-25.45;-54.83;39.0;61.0;15.0;45.0
1081;1713409200;0;-27.22;-55.83;32.0;61.0;18.0;94.0
1082;1713409200;1;-27.2;-55.78;39.0;68.0;14.0;77.0
1083;1713409200;2;-26.87;-58.32;31.0;84.0;32.0;77.0
1084;1713409200;3;-26.83;-55.32;37.0;52.0;32.0;38.0
1085;1713409200;4;-26.67;-57.13;34.0;90.0;27.0;53.0
1086;1713409200;5;-26.17;-56.35;32.0;68.0;25.0;91.0
1087;1713409200;6;-25.75;-56.43;38.0;86.0;12.0;93.0
1088;1713409200;7;-25.62;-57.13;35.0;47.0;31.0;97.0
1089;1713409200;8;-25.5;-56.4;38.0;64.0;7.0;79.0
1090;1713409200;9;-25.45;-54.83;35.0;79.0;10.0;48.0
1091;1713495600;0;-27.22;-55.83;19.0;37.0;11.0;82.0
1092;1713495600;1;-27.2;-55.78;17.0;81.0;20.0;97.0
1093;1713495600;2;-26.87;-58.32;23.0;89.0;30.0;83.0
1094;1713495600;3;-26.83;-55.32;20.0;60.0;19.0;42.0
1095;1713495600;4;-26.67;-57.13;21.0;34.0;27.0;61.0
1096;1713495600;5;-26.17;-56.35;20.0;95.0;28.0;52.0
1097;1713495600;6;-25.75;-56.43;23.0;31.0;30.0;72.0
1098;1713495600;7;-25.62;-57.13;24.0;95.0;14.0;78.0
1099;1713495600;8;-25.5;-56.4;27.0;30.0;12.0;46.0
1100;1713495600;9;-25.45;-54.83;27.0;41.0;17.0;35.0
1101;1713582000;0;-27.22;-55.83;19.0;63.0;24.0;57.0
1102;1713582000;1;-27.2;-55.78;22.0;56.0;19.0;62.0
1103;1713582000;2;-26.87;-58.32;25.0;54.0;21.0;96.0
1104;1713582000;3;-26.83;-55.32;26.0;50.0;22.0;73.0
1105;1713582000;4;-26.67;-57.13;18.0;70.0;9.0;65.0
1106;1713582000;5;-26.17;-56.35;25.0;95.0;7.0;63.0
1107;1713582000;6;-25.75;-56.43;20.0;38.0;25.0;81.0
1108;1713582000;7;-25.62;-57.13;17.0;34.0;32.0;83.0
1109;1713582000;8;-25.5;-56.4;25.0;48.0;18.0;34.0
1110;1713582000;9;-25.45;-54.83;24.0;100.0;22.0;79.0
1111;1713668400;0;-27.22;-55.83;21.0;77.0;23.0;43.0
1112;1713668400;1;-27.2;-55.78;17.0;51.0;30.0;43.0
1113;1713668400;2;-26.87;-58.32;18.0;92.0;14.0;88.0
1114;1713668400;3;-26.83;-55.32;15.0;86.0;19.0;55.0
1115;1713668400;4;-26.67;-57.13;15.0;50.0;13.0;81.0
1116;1713668400;5;-26.17;-56.35;14.0;63.0;16.0;40.0
1117;1713668400;6;-25.75;-56.43;13.0;29.0;9.0;63.0
1118;1713668400;7;-25.62;-57.13;20.0;28.0;11.0;96.0
1119;1713668400;8;-25.5;-56.4;14.0;50.0;30.0;42.0
1120;1713668400;9;-25.45;-54.83;15.0;71.0;12.0;36.0
1121;1713754800;0;-27.22;-55.83;11.0;61.0;12.0;86.0
1122;1713754800;1;-27.2;-55.78;8.0;76.0;6.0;78.0
1123;1713754800;2;-26.87;-58.32;10.0;27.0;31.0;53.0
1124;1713754800;3;-26.83;-55.32;17.0;81.0;17.0;92.0
1125;1713754800;4;-26.67;-57.13;15.0;72.0;14.0;55.0
1126;1713754800;5;-26.17;-56.35;10.0;31.0;6.0;62.0
1127;1713754800;6;-25.75;-56.43;15.0;27.0;9.0;81.0
1128;1713754800;7;-25.62;-57.13;8.0;76.0;20.0;63.0
1129;1713754800;8;-25.5;-56.4;11.0;97.0;13.0;94.0
1130;1713754800;9;-25.45;-54.83;8.0;76.0;19.0;60.0
1131;1713841200;0;-27.22;-55.83;14.0;61.0;6.0;76.0
1132;1713841200;1;-27.2;-55.78;16.0;81.0;27.0;65.0
1133;1713841200;2;-26.87;-58.32;14.0;74.0;16.0;94.0
1134;1713841200;3;-26.83;-55.32;21.0;55.0;29.0;40.0
1135;1713841200;4;-26.67;-57.13;20.0;38.0;18.0;100.0
1136;1713841200;5;-26.17;-56.35;16.0;51.0;11.0;89.0
1137;1713841200;6;-25.75;-56.43;14.0;54.0;20.0;67.0
1138;1713841200;7;-25.62;-57.13;22.0;61.0;30.0;51.0
1139;1713841200;8;-25.5;-56.4;20.0;49.0;23.0;98.0
1140;1713841200;9;-25.45;-54.83;15.0;93.0;22.0;44.0
1141;1713927600;0;-27.22;-55.83;33.0;45.0;24.0;99.0
1142;1713927600;1;-27.2;-55.78;28.0;77.0;7.0;89.0
1143;1713927600;2;-26.87;-58.32;29.0;32.0;13.0;89.0
1144;1713927600;3;-26.83;-55.32;34.0;80.0;14.0;64.0
1145;1713927600;4;-26.67;-57.13;31.0;95.0;31.0;99.0
1146;1713927600;5;-26.17;-56.35;31.0;44.0;6.0;91.0
1147;1713927600;6;-25.75;-56.43;30.0;40.0;9.0;41.0
1148;1713927600;7;-25.62;-57.13;32.0;78.0;22.0;78.0
1149;1713927600;8;-25.5;-56.4;29.0;95.0;17.0;99.0
1150;1713927600;9;-25.45;-54.83;34.0;56.0;12.0;69.0
1151;1714014000;0;-27.22;-55.83;12.0;79.0;15.0;50.0
1152;1714014000;1;-27.2;-55.78;8.0;53.0;25.0;62.0
1153;1714014000;2;-26.87;-58.32;15.0;86.0;7.0;98.0
1154;1714014000;3;-26.83;-55.32;12.0;65.0;27.0;35.0
1155;1714014000;4;-26.67;-57.13;16.0;91.0;24.0;36.0
1156;1714014000;5;-26.17;-56.35;10.0;40.0;30.0;84.0
1157;1714014000;6;-25.75;-56.43;18.0;55.0;7.0;99.0
1158;1714014000;7;-25.62;-57.13;9.0;34.0;23.0;100.0
1159;1714014000;8;-25.5;-56.4;12.0;33.0;19.0;81.0
1160;1714014000;9;-25.45;-54.83;16.0;68.0;32.0;40.0
1161;1714100400;0;-27.22;-55.83;26.0;97.0;11.0;66.0
1162;1714100400;1;-27.2;-55.78;25.0;48.0;27.0;97.0
1163;1714100400;2;-26.87;-58.32;23.0;61.0;30.0;89.0
1164;1714100400;3;-26.83;-55.32;22.0;79.0;10.0;96.0
1165;1714100400;4;-26.67;-57.13;30.0;58.0;20.0;34.0
1166;1714100400;5;-26.17;-56.35;23.0;93.0;20.0;74.0
1167;1714100400;6;-25.75;-56.43;28.0;31.0;7.0;98.0
1168;1714100400;7;-25.62;-57.13;25.0;96.0;32.0;43.0
1169;1714100400;8;-25.5;-56.4;23.0;51.0;26.0;86.0
1170;1714100400;9;-25.45;-54.83;28.0;33.0;25.0;57.0
1171;1714186800;0;-27.22;-55.83;22.0;36.0;25.0;41.0
1172;1714186800;1;-27.2;-55.78;26.0;35.0;12.0;85.0
1173;1714186800;2;-26.87;-58.32;20.0;43.0;11.0;58.0
1174;1714186800;3;-26.83;-55.32;21.0;66.0;26.0;98.0
1175;1714186800;4;-26.67;-57.13;30.0;27.0;12.0;52.0
1176;1714186800;5;-26.17;-56.35;30.0;63.0;12.0;86.0
1177;1714186800;6;-25.75;-56.43;28.0;81.0;13.0;99.0
1178;1714186800;7;-25.62;-57.13;26.0;29.0;28.0;61.0
1179;1714186800;8;-25.5;-56.4;27.0;39.0;18.0;83.0
1180;1714186800;9;-25.45;-54.83;25.0;28.0;17.0;48.0
1181;1714273200;0;-27.22;-55.83;18.0;78.0;10.0;70.0
1182;1714273200;1;-27.2;-55.78;14.0;73.0;22.0;73.0
1183;1714273200;2;-26.87;-58.32;12.0;82.0;6.0;40.0
1184;1714273200;3;-26.83;-55.32;11.0;48.0;16.0;44.0
1185;1714273200;4;-26.67;-57.13;9.0;35.0;26.0;95.0
1186;1714273200;5;-26.17;-56.35;9.0;64.0;25.0;34.0
1187;1714273200;6;-25.75;-56.43;10.0;96.0;10.0;92.0
1188;1714273200;7;-25.62;-57.13;8.0;70.0;6.0;58.0
1189;1714273200;8;-25.5;-56.4;17.0;86.0;24.0;83.0
1190;1714273200;9;-25.45;-54.83;11.0;67.0;17.0;61.0
1191;1714359600;0;-27.22;-55.83;30.0;46.0;26.0;79.0
1192;1714359600;1;-27.2;-55.78;35.0;53.0;10.0;39.0
1193;1714359600;2;-26.87;-58.32;36.0;85.0;7.0;32.0
1194;1714359600;3;-26.83;-55.32;32.0;90.0;30.0;88.0
1195;1714359600;4;-26.67;-57.13;37.0;52.0;19.0;70.0
1196;1714359600;5;-26.17;-56.35;36.0;89.0;9.0;77.0
1197;1714359600;6;-25.75;-56.43;33.0;63.0;9.0;91.0
1198;1714359600;7;-25.62;-57.13;36.0;86.0;19.0;50.0
1199;1714359600;8;-25.5;-56.4;31.0;55.0;11.0;46.0
1200;1714359600;9;-25.45;-54.83;29.0;50.0;22.0;58.0
1201;1714446000;0;-27.22;-55.83;28.0;46.0;24.0;77.0
1202;1714446000;1;-27.2;-55.78;22.0;61.0;10.0;78.0
1203;1714446000;2;-26.87;-58.32;22.0;59.0;22.0;66.0
1204;1714446000;3;-26.83;-55.32;21.0;62.0;18.0;41.0
1205;1714446000;4;-26.67;-57.13;21.0;59.0;23.0;83.0
1206;1714446000;5;-26.17;-56.35;20.0;34.0;18.0;100.0
1207;1714446000;6;-25.75;-56.43;21.0;53.0;18.0;52.0
1208;1714446000;7;-25.62;-57.13;30.0;32.0;17.0;94.0
1209;1714446000;8;-25.5;-56.4;23.0;66.0;6.0;85.0
1210;1714446000;9;-25.45;-54.83;29.0;59.0;28.0;39.0
1211;1714532400;0;-27.22;-55.83;43.0;91.0;12.0;40.0
1212;1714532400;1;-27.2;-55.78;35.0;66.0;29.0;89.0
1213;1714532400;2;-26.87;-58.32;40.0;71.0;32.0;67.0
1214;1714532400;3;-26.83;-55.32;37.0;96.0;22.0;74.0
1215;1714532400;4;-26.67;-57.13;41.0;68.0;27.0;76.0
1216;1714532400;5;-26.17;-56.35;41.0;43.0;6.0;81.0
1217;1714532400;6;-25.75;-56.43;45.0;34.0;32.0;51.0
1218;1714532400;7;-25.62;-57.13;45.0;35.0;15.0;73.0
1219;1714532400;8;-25.5;-56.4;35.0;39.0;20.0;64.0
1220;1714532400;9;-25.45;-54.83;36.0;65.0;13.0;62.0
1221;1714618800;0;-27.22;-55.83;20.0;29.0;30.0;95.0
1222;1714618800;1;-27.2;-55.78;12.0;52.0;27.0;67.0
1223;1714618800;2;-26.87;-58.32;19.0;80.0;7.0;92.0
1224;1714618800;3;-26.83;-55.32;16.0;45.0;26.0;87.0
1225;1714618800;4;-26.67;-57.13;12.0;81.0;28.0;65.0
1226;1714618800;5;-26.17;-56.35;18.0;44.0;18.0;48.0
1227;1714618800;6;-25.75;-56.43;21.0;69.0;18.0;85.0
1228;1714618800;7;-25.62;-57.13;14.0;64.0;25.0;98.0
1229;1714618800;8;-25.5;-56.4;15.0;44.0;19.0;42.0
1230;1714618800;9;-25.45;-54.83;16.0;92.0;19.0;49.0
1231;1714705200;0;-27.22;-55.83;23.0;84.0;26.0;51.0
1232;1714705200;1;-27.2;-55.78;25.0;82.0;18.0;37.0
1233;1714705200;2;-26.87;-58.32;26.0;55.0;30.0;46.0
1234;1714705200;3;-26.83;-55.32;17.0;68.0;32.0;54.0
1235;1714705200;4;-26.67;-57.13;18.0;100.0;26.0;62.0
1236;1714705200;5;-26.17;-56.35;22.0;100.0;17.0;91.0
1237;1714705200;6;-25.75;-56.43;19.0;30.0;18.0;52.0
1238;1714705200;7;-25.62;-57.13;27.0;85.0;31.0;36.0
1239;1714705200;8;-25.5;-56.4;27.0;39.0;22.0;84.0
1240;1714705200;9;-25.45;-54.83;19.0;45.0;8.0;84.0
1241;1714791600;0;-27.22;-55.83;14.0;52.0;21.0;50.0
1242;1714791600;1;-27.2;-55.78;17.0;28.0;20.0;51.0
1243;1714791600;2;-26.87;-58.32;17.0;42.0;27.0;71.0
1244;1714791600;3;-26.83;-55.32;9.0;51.0;16.0;41.0
1245;1714791600;4;-26.67;-57.13;17.0;53.0;30.0;94.0
1246;1714791600;5;-26.17;-56.35;11.0;84.0;16.0;56.0
1247;1714791600;6;-25.75;-56.43;8.0;76.0;17.0;82.0
1248;1714791600;7;-25.62;-57.13;10.0;37.0;17.0;44.0
1249;1714791600;8;-25.5;-56.4;15.0;63.0;28.0;73.0
1250;1714791600;9;-25.45;-54.83;17.0;67.0;10.0;83.0
1251;1714878000;0;-27.22;-55.83;37.0;29.0;8.0;35.0
1252;1714878000;1;-27.2;-55.78;34.0;38.0;21.0;54.0
1253;1714878000;2;-26.87;-58.32;30.0;82.0;22.0;51.0
1254;1714878000;3;-26.83;-55.32;35.0;45.0;19.0;95.0
1255;1714878000;4;-26.67;-57.13;35.0;91.0;9.0;55.0
1256;1714878000;5;-26.17;-56.35;31.0;57.0;17.0;49.0
1257;1714878000;6;-25.75;-56.43;35.0;74.0;31.0;41.0
1258;1714878000;7;-25.62;-57.13;30.0;91.0;19.0;100.0
1259;1714878000;8;-25.5;-56.4;36.0;39.0;9.0;84.0
1260;1714878000;9;-25.45;-54.83;40.0;84.0;12.0;32.0
1261;1714964400;0;-27.22;-55.83;36.0;64.0;8.0;92.0
1262;1714964400;1;-27.2;-55.78;35.0;38.0;30.0;44.0
1263;1714964400;2;-26.87;-58.32;34.0;92.0;14.0;67.0
1264;1714964400;3;-26.83;-55.32;31.0;54.0;26.0;92.0
1265;1714964400;4;-26.67;-57.13;30.0;53.0;11.0;34.0
1266;1714964400;5;-26.17;-56.35;34.0;91.0;6.0;41.0
1267;1714964400;6;-25.75;-56.43;34.0;40.0;15.0;43.0
1268;1714964400;7;-25.62;-57.13;39.0;61.0;24.0;64.0
1269;1714964400;8;-25.5;-56.4;39.0;93.0;6.0;41.0
1270;1714964400;9;-25.45;-54.83;36.0;85.0;13.0;52.0
1271;1715050800;0;-27.22;-55.83;28.0;73.0;20.0;96.0
1272;1715050800;1;-27.2;-55.78;30.0;68.0;23.0;34.0
1273;1715050800;2;-26.87;-58.32;22.0;65.0;28.0;92.0
1274;1715050800;3;-26.83;-55.32;25.0;61.0;25.0;51.0
1275;1715050800;4;-26.67;-57.13;24.0;55.0;20.0;32.0
1276;1715050800;5;-26.17;-56.35;28.0;64.0;22.0;43.0
1277;1715050800;6;-25.75;-56.43;29.0;30.0;10.0;39.0
1278;1715050800;7;-25.62;-57.13;21.0;91.0;29.0;89.0
1279;1715050800;8;-25.5;-56.4;30.0;70.0;30.0;52.0
1280;1715050800;9;-25.45;-54.83;23.0;80.0;15.0;91.0
1281;1715137200;0;-27.22;-55.83;39.0;79.0;28.0;52.0
1282;1715137200;1;-27.2;-55.78;34.0;60.0;9.0;46.0
1283;1715137200;2;-26.87;-58.32;31.0;27.0;19.0;79.0
1284;1715137200;3;-26.83;-55.32;30.0;54.0;21.0;47.0
1285;1715137200;4;-26.67;-57.13;39.0;39.0;11.0;85.0
1286;1715137200;5;-26.17;-56.35;36.0;40.0;13.0;64.0
1287;1715137200;6;-25.75;-56.43;33.0;62.0;27.0;68.0
1288;1715137200;7;-25.62;-57.13;33.0;49.0;9.0;88.0
1289;1715137200;8;-25.5;-56.4;34.0;64.0;13.0;99.0
1290;1715137200;9;-25.45;-54.83;34.0;94.0;16.0;98.0
1291;1715223600;0;-27.22;-55.83;44.0;78.0;25.0;93.0
1292;1715223600;1;-27.2;-55.78;37.0;56.0;29.0;52.0
1293;1715223600;2;-26.87;-58.32;40.0;77.0;22.0;50.0
1294;1715223600;3;-26.83;-55.32;37.0;78.0;24.0;94.0
1295;1715223600;4;-26.67;-57.13;44.0;72.0;6.0;46.0
1296;1715223600;5;-26.17;-56.35;42.0;76.0;25.0;71.0
1297;1715223600;6;-25.75;-56.43;35.0;66.0;26.0;68.0
1298;1715223600;7;-25.62;-57.13;40.0;34.0;26.0;79.0
1299;1715223600;8;-25.5;-56.4;38.0;79.0;13.0;74.0
1300;1715223600;9;-25.45;-54.83;35.0;50.0;9.0;73.0
1301;1715310000;0;-27.22;-55.83;8.0;55.0;30.0;89.0
1302;1715310000;1;-27.2;-55.78;13.0;99.0;27.0;72.0
1303;1715310000;2;-26.87;-58.32;15.0;87.0;21.0;75.0
1304;1715310000;3;-26.83;-55.32;8.0;86.0;18.0;51.0
1305;1715310000;4;-26.67;-57.13;9.0;95.0;23.0;74.0
1306;1715310000;5;-26.17;-56.35;10.0;75.0;20.0;56.0
1307;1715310000;6;-25.75;-56.43;9.0;62.0;17.0;100.0
1308;1715310000;7;-25.62;-57.13;13.0;38.0;23.0;89.0
1309;1715310000;8;-25.5;-56.4;10.0;86.0;13.0;100.0
1310;1715310000;9;-25.45;-54.83;8.0;27.0;23.0;92.0
1311;1715396400;0;-27.22;-55.83;26.0;86.0;8.0;67.0
1312;1715396400;1;-27.2;-55.78;17.0;76.0;18.0;50.0
1313;1715396400;2;-26.87;-58.32;27.0;68.0;13.0;78.0
1314;1715396400;3;-26.83;-55.32;27.0;36.0;10.0;36.0
1315;1715396400;4;-26.67;-57.13;22.0;97.0;14.0;47.0
1316;1715396400;5;-26.17;-56.35;26.0;39.0;24.0;39.0
1317;1715396400;6;-25.75;-56.43;24.0;91.0;16.0;94.0
1318;1715396400;7;-25.62;-57.13;27.0;92.0;25.0;89.0
1319;1715396400;8;-25.5;-56.4;17.0;68.0;24.0;58.0
1320;1715396400;9;-25.45;-54.83;18.0;92.0;6.0;82.0
1321;1715482800;0;-27.22;-55.83;36.0;46.0;12.0;53.0
1322;1715482800;1;-27.2;-55.78;34.0;89.0;12.0;92.0
1323;1715482800;2;-26.87;-58.32;35.0;62.0;18.0;99.0
1324;1715482800;3;-26.83;-55.32;27.0;50.0;10.0;63.0
